,FECHA_ALTA,llamadas,covid,stringency_index,lag1,dia_Friday,dia_Monday,dia_Saturday,dia_Sunday,dia_Thursday,dia_Tuesday,dia_Wednesday,mes_April,mes_August,mes_December,mes_February,mes_January,mes_July,mes_June,mes_March,mes_May,mes_November,mes_October,mes_September
1,2016-11-05,1,0,0.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2016-11-06,6,0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,2016-11-07,13,0,0.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2016-11-08,11,0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,2016-11-09,11,0,0.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,2016-11-10,13,0,0.0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,2016-11-11,11,0,0.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2016-11-12,6,0,0.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,2016-11-13,7,0,0.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,2016-11-14,15,0,0.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,2016-11-15,19,0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12,2016-11-16,12,0,0.0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13,2016-11-17,6,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,2016-11-18,13,0,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,2016-11-19,10,0,0.0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,2016-11-20,3,0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,2016-11-21,2,0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,2016-11-22,10,0,0.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19,2016-11-23,11,0,0.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20,2016-11-24,10,0,0.0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,2016-11-25,18,0,0.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,2016-11-26,8,0,0.0,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,2016-11-27,5,0,0.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,2016-11-28,7,0,0.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,2016-11-29,8,0,0.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26,2016-11-30,7,0,0.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27,2016-12-01,14,0,0.0,7.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,2016-12-02,14,0,0.0,14.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,2016-12-03,5,0,0.0,14.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,2016-12-04,4,0,0.0,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,2016-12-05,17,0,0.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32,2016-12-06,11,0,0.0,17.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33,2016-12-07,16,0,0.0,11.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34,2016-12-08,8,0,0.0,16.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,2016-12-09,9,0,0.0,8.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36,2016-12-10,5,0,0.0,9.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37,2016-12-11,5,0,0.0,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,2016-12-12,16,0,0.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39,2016-12-13,12,0,0.0,16.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
40,2016-12-14,15,0,0.0,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
41,2016-12-15,18,0,0.0,15.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42,2016-12-16,14,0,0.0,18.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,2016-12-18,5,0,0.0,14.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44,2016-12-19,12,0,0.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45,2016-12-20,6,0,0.0,12.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
46,2016-12-21,9,0,0.0,6.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
47,2016-12-22,11,0,0.0,9.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,2016-12-23,6,0,0.0,11.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49,2016-12-24,3,0,0.0,6.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,2016-12-25,4,0,0.0,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,2016-12-26,13,0,0.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,2016-12-27,12,0,0.0,13.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
53,2016-12-28,10,0,0.0,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
54,2016-12-29,11,0,0.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55,2016-12-30,8,0,0.0,11.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56,2017-01-01,1,0,0.0,8.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57,2017-01-02,12,0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58,2017-01-03,12,0,0.0,12.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
59,2017-01-04,8,0,0.0,12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
60,2017-01-05,14,0,0.0,8.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61,2017-01-06,10,0,0.0,14.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62,2017-01-07,5,0,0.0,10.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
63,2017-01-08,1,0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64,2017-01-09,16,0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
65,2017-01-10,17,0,0.0,16.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
66,2017-01-11,10,0,0.0,17.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
67,2017-01-12,9,0,0.0,10.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
68,2017-01-13,10,0,0.0,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
69,2017-01-14,3,0,0.0,10.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70,2017-01-15,4,0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71,2017-01-16,12,0,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72,2017-01-17,18,0,0.0,12.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
73,2017-01-18,19,0,0.0,18.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
74,2017-01-19,12,0,0.0,19.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75,2017-01-20,11,0,0.0,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76,2017-01-21,5,0,0.0,11.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77,2017-01-22,5,0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
78,2017-01-23,13,0,0.0,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79,2017-01-24,13,0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
80,2017-01-25,11,0,0.0,13.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
81,2017-01-26,11,0,0.0,11.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
82,2017-01-27,10,0,0.0,11.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
83,2017-01-28,10,0,0.0,10.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
84,2017-01-29,3,0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85,2017-01-30,14,0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86,2017-01-31,13,0,0.0,14.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
87,2017-02-01,14,0,0.0,13.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
88,2017-02-02,5,0,0.0,14.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
89,2017-02-03,14,0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,2017-02-04,6,0,0.0,14.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91,2017-02-05,3,0,0.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92,2017-02-06,7,0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,2017-02-07,19,0,0.0,7.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
94,2017-02-08,16,0,0.0,19.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
95,2017-02-09,10,0,0.0,16.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96,2017-02-10,11,0,0.0,10.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97,2017-02-11,6,0,0.0,11.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98,2017-02-12,5,0,0.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
99,2017-02-13,13,0,0.0,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,2017-02-14,17,0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
101,2017-02-15,14,0,0.0,17.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
102,2017-02-16,11,0,0.0,14.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103,2017-02-17,13,0,0.0,11.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104,2017-02-18,8,0,0.0,13.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
105,2017-02-19,6,0,0.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106,2017-02-20,21,0,0.0,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107,2017-02-21,18,0,0.0,21.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
108,2017-02-22,12,0,0.0,18.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
109,2017-02-23,13,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110,2017-02-24,13,0,0.0,13.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111,2017-02-25,2,0,0.0,13.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112,2017-02-26,4,0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113,2017-02-27,13,0,0.0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
114,2017-02-28,21,0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
115,2017-03-01,12,0,0.0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
116,2017-03-02,18,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
117,2017-03-03,11,0,0.0,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
118,2017-03-04,10,0,0.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
119,2017-03-05,13,0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120,2017-03-06,14,0,0.0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
121,2017-03-07,16,0,0.0,14.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
122,2017-03-08,7,0,0.0,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
123,2017-03-09,12,0,0.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
124,2017-03-10,17,0,0.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
125,2017-03-11,9,0,0.0,17.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
126,2017-03-12,6,0,0.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
127,2017-03-13,13,0,0.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
128,2017-03-14,11,0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
129,2017-03-15,6,0,0.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
130,2017-03-16,11,0,0.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131,2017-03-17,7,0,0.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,2017-03-18,6,0,0.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133,2017-03-19,8,0,0.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
134,2017-03-20,10,0,0.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
135,2017-03-21,13,0,0.0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
136,2017-03-22,14,0,0.0,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
137,2017-03-23,11,0,0.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
138,2017-03-24,10,0,0.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
139,2017-03-25,7,0,0.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
140,2017-03-26,11,0,0.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
141,2017-03-27,20,0,0.0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
142,2017-03-28,14,0,0.0,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
143,2017-03-29,7,0,0.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
144,2017-03-30,16,0,0.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
145,2017-03-31,13,0,0.0,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
146,2017-04-01,4,0,0.0,13.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147,2017-04-02,3,0,0.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148,2017-04-03,6,0,0.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
149,2017-04-04,13,0,0.0,6.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
150,2017-04-05,11,0,0.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
151,2017-04-06,6,0,0.0,11.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
152,2017-04-07,8,0,0.0,6.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
153,2017-04-08,7,0,0.0,8.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154,2017-04-09,11,0,0.0,7.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155,2017-04-10,6,0,0.0,11.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
156,2017-04-11,15,0,0.0,6.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
157,2017-04-12,18,0,0.0,15.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
158,2017-04-13,7,0,0.0,18.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159,2017-04-14,5,0,0.0,7.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,2017-04-15,11,0,0.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
161,2017-04-16,4,0,0.0,11.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
162,2017-04-17,10,0,0.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163,2017-04-18,13,0,0.0,10.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
164,2017-04-19,18,0,0.0,13.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
165,2017-04-20,14,0,0.0,18.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
166,2017-04-21,11,0,0.0,14.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
167,2017-04-22,13,0,0.0,11.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168,2017-04-23,4,0,0.0,13.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
169,2017-04-24,16,0,0.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
170,2017-04-25,10,0,0.0,16.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
171,2017-04-26,11,0,0.0,10.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
172,2017-04-27,16,0,0.0,11.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
173,2017-04-28,14,0,0.0,16.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
174,2017-04-29,7,0,0.0,14.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
175,2017-04-30,11,0,0.0,7.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
176,2017-05-01,13,0,0.0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,2017-05-02,15,0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
178,2017-05-03,13,0,0.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
179,2017-05-04,16,0,0.0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
180,2017-05-05,13,0,0.0,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
181,2017-05-06,8,0,0.0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
182,2017-05-07,4,0,0.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
183,2017-05-08,11,0,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
184,2017-05-09,9,0,0.0,11.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
185,2017-05-10,14,0,0.0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
186,2017-05-11,8,0,0.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
187,2017-05-12,10,0,0.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
188,2017-05-13,10,0,0.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
189,2017-05-14,18,0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
190,2017-05-15,12,0,0.0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
191,2017-05-16,11,0,0.0,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
192,2017-05-17,18,0,0.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
193,2017-05-18,11,0,0.0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
194,2017-05-19,15,0,0.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
195,2017-05-20,10,0,0.0,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
196,2017-05-21,6,0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
197,2017-05-22,10,0,0.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
198,2017-05-23,8,0,0.0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
199,2017-05-24,3,0,0.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
200,2017-05-25,12,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
201,2017-05-26,13,0,0.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
202,2017-05-27,10,0,0.0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
203,2017-05-28,14,0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
204,2017-05-29,22,0,0.0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
205,2017-05-30,11,0,0.0,22.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
206,2017-05-31,20,0,0.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
207,2017-06-01,10,0,0.0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
208,2017-06-02,14,0,0.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
209,2017-06-03,8,0,0.0,14.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
210,2017-06-04,5,0,0.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
211,2017-06-05,14,0,0.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
212,2017-06-06,15,0,0.0,14.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
213,2017-06-07,18,0,0.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
214,2017-06-08,15,0,0.0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
215,2017-06-09,15,0,0.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
216,2017-06-10,10,0,0.0,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
217,2017-06-11,10,0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
218,2017-06-12,17,0,0.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
219,2017-06-13,11,0,0.0,17.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
220,2017-06-14,14,0,0.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
221,2017-06-15,14,0,0.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
222,2017-06-16,16,0,0.0,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
223,2017-06-17,10,0,0.0,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
224,2017-06-18,5,0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
225,2017-06-19,16,0,0.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
226,2017-06-20,12,0,0.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
227,2017-06-21,12,0,0.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
228,2017-06-22,15,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
229,2017-06-23,12,0,0.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
230,2017-06-24,5,0,0.0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
231,2017-06-25,12,0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
232,2017-06-26,15,0,0.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233,2017-06-27,8,0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
234,2017-06-28,9,0,0.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
