,FECHA_ALTA,llamadas,covid,stringency_index,lag1,dia_Friday,dia_Monday,dia_Saturday,dia_Sunday,dia_Thursday,dia_Tuesday,dia_Wednesday,mes_April,mes_August,mes_December,mes_February,mes_January,mes_July,mes_June,mes_March,mes_May,mes_November,mes_October,mes_September,predict_restriccion
617,2018-07-16,6,0,0.0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.172648279960384
618,2018-07-17,18,0,0.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9.225251059808445
619,2018-07-18,20,0,0.0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15.983782231268439
620,2018-07-19,11,0,0.0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.588249429564996
621,2018-07-20,12,0,0.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.80855883463282
622,2018-07-21,13,0,0.0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.864287578479189
623,2018-07-22,12,0,0.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.592176397159648
624,2018-07-23,26,0,0.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.604093545654358
625,2018-07-24,12,0,0.0,26.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20.59634574592903
626,2018-07-25,19,0,0.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12.572453825432262
627,2018-07-26,14,0,0.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.019694695258963
628,2018-07-27,18,0,0.0,14.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.514223037550908
629,2018-07-28,16,0,0.0,18.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.275615984315364
630,2018-07-29,19,0,0.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.297840600077734
631,2018-07-30,13,0,0.0,19.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.583976685796557
632,2018-07-31,5,0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13.205134199950647
633,2018-08-01,8,0,0.0,5.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8.632989573632685
634,2018-08-02,14,0,0.0,8.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.80601150623527
635,2018-08-03,13,0,0.0,14.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.554641925893533
636,2018-08-04,10,0,0.0,13.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.473261201127844
637,2018-08-05,12,0,0.0,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.926931082584185
638,2018-08-06,19,0,0.0,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.64451243399698
639,2018-08-07,18,0,0.0,19.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16.656881494129447
640,2018-08-08,15,0,0.0,18.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16.024201119611064
641,2018-08-09,18,0,0.0,15.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.785894646377473
642,2018-08-10,17,0,0.0,18.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.828860863117649
643,2018-08-11,8,0,0.0,17.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.74748013835196
644,2018-08-12,4,0,0.0,8.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.789821613972126
645,2018-08-13,20,0,0.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.096074559548748
646,2018-08-14,18,0,0.0,20.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17.225436228435477
647,2018-08-15,26,0,0.0,18.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16.024201119611064
648,2018-08-16,21,0,0.0,26.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.039996723743798
649,2018-08-17,21,0,0.0,21.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.534525066035737
650,2018-08-18,14,0,0.0,21.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.021699075576077
651,2018-08-19,19,0,0.0,14.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.201150019808301
652,2018-08-20,11,0,0.0,19.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.624395574139186
653,2018-08-21,10,0,0.0,11.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12.108443619681214
654,2018-08-22,15,0,0.0,10.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11.475763245162831
655,2018-08-23,18,0,0.0,15.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.785894646377473
656,2018-08-24,18,0,0.0,18.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.828860863117649
657,2018-08-25,14,0,0.0,18.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.316034872657989
658,2018-08-26,13,0,0.0,14.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.201150019808301
659,2018-08-27,25,0,0.0,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.21306716830301
660,2018-08-28,21,0,0.0,25.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20.068209899965623
661,2018-08-29,18,0,0.0,21.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17.72986532252915
662,2018-08-30,17,0,0.0,18.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.491558849295561
663,2018-08-31,19,0,0.0,17.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.26030612881162
664,2018-09-01,12,0,0.0,19.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.090582199300743
665,2018-09-02,15,0,0.0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.270033143532968
666,2018-09-03,21,0,0.0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.556169229251793
667,2018-09-04,15,0,0.0,21.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.99998355507823
668,2018-09-05,21,0,0.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.5245295090297
669,2018-09-06,15,0,0.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.403215644550375
670,2018-09-07,16,0,0.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.329189252536287
671,2018-09-08,22,0,0.0,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.384917996382656
672,2018-09-09,14,0,0.0,22.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.95558048659326
673,2018-09-10,20,0,0.0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.987614494945767
674,2018-09-11,18,0,0.0,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.431428820772204
675,2018-09-12,27,0,0.0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16.23019371194779
676,2018-09-13,10,0,0.0,27.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.814544050386544
677,2018-09-14,10,0,0.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.486415581006142
678,2018-09-15,9,0,0.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.9735895905464815
679,2018-09-16,10,0,0.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.56436894061488
680,2018-09-17,13,0,0.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.713395557721649
681,2018-09-18,32,0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13.451545680629998
682,2018-09-19,19,0,0.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24.189959992232197
683,2018-09-20,20,0,0.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.266106175938315
684,2018-09-21,11,0,0.0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.171962924066435
685,2018-09-22,12,0,0.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.542144324852511
686,2018-09-23,12,0,0.0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.270033143532968
687,2018-09-24,18,0,0.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.850505026333707
688,2018-09-25,22,0,0.0,18.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.294319352160144
689,2018-09-26,14,0,0.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.504412649171904
690,2018-09-27,12,0,0.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.42333250440817
691,2018-09-28,16,0,0.0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.6235250496182
692,2018-09-29,12,0,0.0,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.384917996382656
693,2018-09-30,13,0,0.0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.270033143532968
694,2018-10-01,20,0,0.0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.989521079102524
695,2018-10-02,23,0,0.0,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18.001890139234987
696,2018-10-03,21,0,0.0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19.64342870194072
697,2018-10-04,24,0,0.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.973676963013162
698,2018-10-05,21,0,0.0,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.016643179753338
699,2018-10-06,14,0,0.0,21.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.79815298637559
700,2018-10-07,15,0,0.0,14.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.977603930607813
701,2018-10-08,29,0,0.0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.126630547714583
702,2018-10-09,17,0,0.0,29.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23.118882747989254
703,2018-10-10,20,0,0.0,17.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16.232100296104548
704,2018-10-11,20,0,0.0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.405122228707132
705,2018-10-12,17,0,0.0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.742424242529218
706,2018-10-13,14,0,0.0,17.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.523934049151473
707,2018-10-14,4,0,0.0,14.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.977603930607813
708,2018-10-15,15,0,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.87252847034826
709,2018-10-16,14,0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.159116467704843
710,2018-10-17,17,0,0.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14.52643609318646
711,2018-10-18,23,0,0.0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.699458025789045
712,2018-10-19,24,0,0.0,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.448088445447304
713,2018-10-20,14,0,0.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.503817189293676
714,2018-10-21,12,0,0.0,14.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.977603930607813
715,2018-10-22,13,0,0.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.420966344796494
716,2018-10-23,23,0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.022006999092785
717,2018-10-24,24,0,0.0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19.64342870194072
718,2018-10-25,21,0,0.0,24.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.67934116593125
719,2018-10-26,13,0,0.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.31097897683525
720,2018-10-27,9,0,0.0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.249715111927356
721,2018-10-28,21,0,0.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.134830259077669
722,2018-10-29,13,0,0.0,21.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.537958953550756
723,2018-10-30,13,0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.022006999092785
724,2018-10-31,9,0,0.0,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13.95788135888043
725,2018-11-01,18,0,0.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.320539904763667
726,2018-11-02,7,0,0.0,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.774834527340015
727,2018-11-03,14,0,0.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.007906459514036
728,2018-11-04,17,0,0.0,14.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.147123684030667
729,2018-11-05,7,0,0.0,17.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.433259769749498
730,2018-11-06,15,0,0.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9.780198346679464
731,2018-11-07,23,0,0.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14.26451058091534
732,2018-11-08,23,0,0.0,23.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.280306185048076
733,2018-11-09,7,0,0.0,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.61760819887016
734,2018-11-10,9,0,0.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.007906459514036
735,2018-11-11,8,0,0.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.304350012500523
736,2018-11-12,22,0,0.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.316267160995231
737,2018-11-13,16,0,0.0,22.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18.3085193612699
738,2018-11-14,16,0,0.0,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14.83306531522137
739,2018-11-15,14,0,0.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.30042304490587
740,2018-11-16,11,0,0.0,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.500615590115899
741,2018-11-17,6,0,0.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.282125396738152
742,2018-11-18,6,0,0.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.598685809582435
743,2018-11-19,8,0,0.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.179157692383173
744,2018-11-20,7,0,0.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10.348753080985494
745,2018-11-21,10,0,0.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9.71607270646711
746,2018-11-22,13,0,0.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.889094639069695
747,2018-11-23,13,0,0.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.932060855809869
748,2018-11-24,16,0,0.0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.41923486535021
749,2018-11-25,9,0,0.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.284233152642726
750,2018-11-26,12,0,0.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.88482189530126
751,2018-11-27,15,0,0.0,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.62297201820961
752,2018-11-28,11,0,0.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14.26451058091534
753,2018-11-29,8,0,0.0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.457649373375725
754,2018-11-30,11,0,0.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.089287184279724
755,2018-12-01,11,0,0.0,11.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.983969908927285
756,2018-12-02,16,0,0.0,11.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.143303993301714
757,2018-12-03,15,0,0.0,16.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.566549547632597
758,2018-12-04,22,0,0.0,15.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13.03048073331683
759,2018-12-05,13,0,0.0,22.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.94623823324668
760,2018-12-06,15,0,0.0,13.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.296603354176915
761,2018-12-07,26,0,0.0,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.77101483661106
762,2018-12-08,11,0,0.0,26.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.512290923517721
763,2018-12-09,3,0,0.0,11.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.143303993301714
764,2018-12-10,12,0,0.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.17533800165422
765,2018-12-11,15,0,0.0,12.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11.324816530398744
766,2018-12-12,12,0,0.0,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.966355093104474
767,2018-12-13,14,0,0.0,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.728048619870886
768,2018-12-14,18,0,0.0,14.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.202460102305032
769,2018-12-15,13,0,0.0,18.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.963853049069488
770,2018-12-16,10,0,0.0,13.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.28041346191377
771,2018-12-17,15,0,0.0,10.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.155221141796423
772,2018-12-18,21,0,0.0,15.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13.03048073331683
773,2018-12-19,8,0,0.0,21.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16.377683498940648
774,2018-12-20,22,0,0.0,8.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.45382968264677
775,2018-12-21,8,0,0.0,22.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.750897976753265
776,2018-12-22,11,0,0.0,8.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.278305706009197
777,2018-12-23,9,0,0.0,11.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.143303993301714
778,2018-12-24,8,0,0.0,9.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.586666407490393
779,2018-12-25,10,0,0.0,8.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9.050597593174626
780,2018-12-26,9,0,0.0,10.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10.12358142157433
781,2018-12-27,13,0,0.0,9.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0223844169528
782,2018-12-28,9,0,0.0,13.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.633905367999002
783,2018-12-29,6,0,0.0,9.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.8468604403152264
784,2018-12-30,8,0,0.0,6.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.300530321771568
785,2018-12-31,8,0,0.0,8.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.018111673184364
786,2019-01-01,5,0,0.0,8.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9.261460522818114
787,2019-01-02,14,0,0.0,5.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.4916706796876715
788,2019-01-03,17,0,0.0,14.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.076021018126431
789,2019-01-04,8,0,0.0,17.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.118987234866607
790,2019-01-05,13,0,0.0,8.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.4891686356526845
791,2019-01-06,9,0,0.0,13.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.491276391557259
792,2019-01-07,20,0,0.0,9.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.797529337133879
793,2019-01-08,13,0,0.0,20.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.084117334490465
794,2019-01-09,17,0,0.0,13.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.040108554135903
795,2019-01-10,14,0,0.0,17.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.781685221044519
796,2019-01-11,21,0,0.0,14.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.413323031948519
797,2019-01-12,6,0,0.0,21.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.880380181631063
798,2019-01-13,7,0,0.0,6.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.511393251415055
799,2019-01-14,14,0,0.0,7.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.660419868521823
800,2019-01-15,23,0,0.0,14.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.672788928654287
801,2019-01-16,11,0,0.0,23.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,17.72565589719619
802,2019-01-17,22,0,0.0,11.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.370356815208345
803,2019-01-18,14,0,0.0,22.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.96176090639675
804,2019-01-19,10,0,0.0,14.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.900497041488859
805,2019-01-20,6,0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.785612188639171
806,2019-01-21,24,0,0.0,6.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.091865134215793
807,2019-01-22,22,0,0.0,24.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18.358336271714577
808,2019-01-23,24,0,0.0,22.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,17.157101162890164
809,2019-01-24,15,0,0.0,24.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.761568361186722
810,2019-01-25,14,0,0.0,15.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.981877766254547
811,2019-01-26,15,0,0.0,14.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.900497041488859
812,2019-01-27,5,0,0.0,15.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.628385860169315
813,2019-01-28,24,0,0.0,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.523310399909763
814,2019-01-29,14,0,0.0,24.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18.358336271714577
815,2019-01-30,19,0,0.0,14.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.608663288441933
816,2019-01-31,12,0,0.0,19.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.918794689656576
817,2019-02-01,14,0,0.0,12.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.03558388716113
818,2019-02-02,11,0,0.0,14.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.659867365313527
819,2019-02-03,9,0,0.0,11.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.113537246769868
820,2019-02-04,11,0,0.0,9.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.556899660958548
821,2019-02-05,22,0,0.0,11.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12.726495049560869
822,2019-02-06,21,0,0.0,22.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,18.916471486714833
